1;1;9;1;1;0.25521302223205566;254;success
2;1;2;1;1;0.19369792938232422;193;success
1;1;8;1;1;1.4797680377960205;220;success
2;1;7;1;1;1.4829950332641602;287;success
1;1;3;2;1;2.647670030593872;166;success
2;1;a;2;1;2.7527480125427246;268;success
1;1;7;1;1;3.92205810546875;273;success
2;1;a;1;1;4.029369115829468;274;success
1;1;7;2;1;5.16223406791687;238;success
2;1;7;2;1;5.199831008911133;168;success
1;1;2;1;1;6.379647970199585;215;success
2;1;4;2;1;6.3925299644470215;190;success
1;1;4;1;1;7.6113739013671875;230;success
2;1;3;2;1;7.57407808303833;180;success
1;1;a;2;1;8.819536924362183;206;success
2;1;9;2;1;8.789047956466675;214;success
1;1;9;2;1;10.097530126571655;276;success
2;1;3;2;1;10.05622911453247;265;success
1;1;a;1;1;11.340096950531006;240;success
2;1;6;1;1;11.310986042022705;253;success
1;1;6;1;1;12.496247053146362;155;success
2;1;2;1;1;12.548372030258179;235;success
1;1;7;2;1;13.76214599609375;264;success
2;1;2;1;1;13.789933919906616;240;success
1;1;3;1;1;15.05385708808899;290;success
2;1;5;1;1;15.02053689956665;229;success
1;1;a;1;1;16.32881498336792;273;success
2;1;7;2;1;16.18093490600586;158;success
1;1;6;2;1;17.48550510406494;155;success
2;1;9;2;1;17.3940269947052;212;success
1;1;7;1;1;18.66058111190796;173;success
2;1;8;2;1;18.638744115829468;243;success
1;1;4;1;1;19.859609127044678;197;success
2;1;3;2;1;19.798320055007935;158;success
1;1;7;1;1;21.02565097808838;164;success
2;1;4;1;1;21.020507097244263;220;success
1;1;6;2;1;22.221498012542725;194;success
2;1;6;2;1;22.265711069107056;244;success
1;1;6;2;1;23.45180106163025;229;success
2;1;7;2;1;23.424463033676147;157;success
1;1;8;1;1;24.845654010772705;392;success
2;1;6;1;1;24.66185212135315;235;success
1;1;7;1;1;26.01603102684021;169;success
2;1;9;2;1;25.886378049850464;222;success
1;1;3;2;1;27.237875938415527;221;success
2;1;6;2;1;26.999890089035034;112;success
1;1;5;1;1;28.456970930099487;217;success
2;1;2;1;1;28.155117988586426;153;success
1;1;9;2;1;29.697816133499146;239;success
2;1;9;1;1;29.424073934555054;267;success
1;1;6;1;1;30.84874391555786;149;success
2;1;4;2;1;30.638538122177124;212;success
1;1;9;2;1;32.31639003753662;466;success
2;1;3;2;1;31.782150983810425;142;success
1;1;9;1;1;33.600836992263794;282;success
2;1;8;2;1;33.00717306137085;223;success
1;1;2;2;1;34.86321997642517;261;success
2;1;a;2;1;34.22681903839111;218;success
2;1;9;1;1;35.39479899406433;166;success
1;1;7;2;1;36.10960912704468;244;success
1;1;3;2;1;37.339877128601074;228;success
2;1;9;2;1;36.85381507873535;457;success
1;1;6;1;1;38.4546000957489;113;success
2;1;4;2;1;37.99874496459961;143;success
1;1;a;2;1;39.67921209335327;223;success
2;1;a;2;1;39.50027894973755;500;success
1;1;3;2;1;40.83112812042236;150;success
2;1;a;1;1;40.7349591255188;233;success
1;1;5;1;1;42.062390089035034;229;success
2;1;7;2;1;41.903258085250854;166;success
1;1;2;2;1;43.23384690284729;170;success
2;1;4;1;1;43.128430128097534;223;success
1;1;9;2;1;44.41486096382141;180;success
2;1;4;2;1;44.36732196807861;237;success
1;1;4;2;1;45.55131196975708;135;success
2;1;4;2;1;45.59499192237854;226;success
1;1;4;1;1;46.69429802894592;141;success
2;1;2;2;1;46.77846598625183;182;success
1;1;6;2;1;47.80885291099548;113;success
2;1;8;2;1;47.99380612373352;213;success
1;1;a;2;1;49.02651405334473;216;success
2;1;5;1;1;49.238483905792236;243;success
1;1;6;2;1;50.175909996032715;147;success
2;1;6;1;1;50.37815499305725;138;success
1;1;9;1;1;51.336878061294556;160;success
2;1;3;2;1;51.5037579536438;124;success
1;1;4;1;1;52.55990195274353;221;success
2;1;4;1;1;52.60368895530701;98;success
1;1;8;1;1;53.8325560092926;270;success
2;1;2;2;1;53.770467042922974;166;success
1;1;a;2;1;55.143157958984375;309;success
2;1;3;2;1;55.000746965408325;227;success
1;1;3;2;1;56.430562019348145;286;success
2;1;2;1;1;56.26720404624939;259;success
1;1;7;2;1;57.59302496910095;161;success
2;1;8;2;1;57.48619508743286;217;success
1;1;a;2;1;58.75891399383545;164;success
2;1;3;2;1;58.724308013916016;237;success
1;1;a;2;1;59.87494492530823;114;success
2;1;4;2;1;59.83860397338867;112;success
1;1;4;2;1;61.150322914123535;274;success
2;1;9;1;1;61.00891399383545;168;success
1;1;7;1;1;62.379085063934326;227;success
2;1;6;2;1;62.22421193122864;213;success
1;1;8;1;1;63.57351493835449;192;success
2;1;2;2;1;63.38691592216492;161;success
1;1;2;2;1;64.69928097724915;124;success
2;1;6;1;1;64.49690508842468;108;success
1;1;3;2;1;65.91373300552368;213;success
2;1;a;1;1;65.73426699638367;235;success
1;1;7;2;1;67.08496689796448;169;success
2;1;5;2;1;66.8773820400238;142;success
1;1;6;2;1;68.28293299674988;196;success
2;1;7;2;1;68.00298309326172;124;success
1;1;3;1;1;69.5344340801239;249;success
2;1;9;2;1;69.21468305587769;210;success
1;1;a;2;1;70.74038290977478;204;success
2;1;3;2;1;70.58139896392822;365;success
1;1;4;2;1;72.01791501045227;276;success
2;1;5;1;1;71.73995995521545;157;success
1;1;2;2;1;73.19024896621704;170;success
2;1;4;1;1;72.85635995864868;115;success
1;1;4;1;1;74.41758990287781;226;success
2;1;6;1;1;74.12319302558899;265;success
1;1;9;1;1;75.58078503608704;161;success
2;1;5;2;1;75.37028408050537;245;success
1;1;a;1;1;76.80456709861755;222;success
2;1;6;1;1;76.61102890968323;239;success
1;1;5;1;1;77.92663908004761;120;success
2;1;a;2;1;77.78683090209961;174;success
1;1;9;1;1;79.07130312919617;143;success
2;1;4;2;1;79.06184411048889;273;success
1;1;8;2;1;80.30089497566223;228;success
2;1;4;1;1;80.33736991882324;274;success
1;1;2;2;1;81.43202209472656;129;success
2;1;9;2;1;81.45702600479126;118;success
1;1;2;1;1;82.59320998191833;159;success
2;1;5;1;1;82.59785199165344;139;success
1;1;4;2;1;83.87497901916504;280;success
2;1;3;1;1;83.84133005142212;242;success
1;1;3;1;1;85.02733111381531;150;success
2;1;6;2;1;85.07930493354797;236;success
1;1;3;1;1;86.26842308044434;239;success
2;1;4;2;1;86.29423499107361;213;success
1;1;8;2;1;87.41784310340881;148;success
2;1;2;1;1;87.51298809051514;216;success
1;1;a;2;1;88.72437000274658;304;success
2;1;9;2;1;88.69783592224121;178;success
1;1;8;1;1;89.95451498031616;229;success
2;1;9;2;1;89.81310200691223;113;success
1;1;8;2;1;91.15957808494568;203;success
2;1;8;1;1;90.99830889701843;183;success
1;1;2;2;1;92.2984299659729;137;success
2;1;8;2;1;92.20285296440125;203;success
1;1;5;2;1;93.43369793891907;133;success
2;1;6;2;1;93.44544100761414;241;success
1;1;5;1;1;94.665452003479;229;success
2;1;5;1;1;94.70884609222412;261;success
1;1;4;1;1;95.90516495704651;239;success
2;1;3;2;1;95.95081305503845;240;success
1;1;4;1;1;97.14625906944275;239;success
2;1;5;1;1;97.20049095153809;248;success
1;1;4;1;1;98.38597798347473;237;success
2;1;7;2;1;98.50029301643372;298;success
1;1;8;1;1;99.68803906440735;300;success
2;1;3;1;1;99.69888710975647;196;success
1;1;3;2;1;100.89046597480774;200;success
2;1;5;2;1;100.85622596740723;155;success
1;1;7;2;1;102.18796396255493;296;success
2;1;9;2;1;102.0573480129242;199;success
1;1;8;1;1;103.30345797538757;114;success
2;1;3;2;1;103.31327104568481;254;success
1;1;4;1;1;104.50230503082275;197;success
2;1;2;1;1;104.50971102714539;195;success
1;1;2;2;1;105.66873812675476;165;success
2;1;3;1;1;105.68258810043335;171;success
1;1;4;2;1;106.86156296730042;191;success
2;1;9;2;1;106.9235200881958;239;success
1;1;6;2;1;108.13657212257385;273;success
2;1;7;1;1;108.06564402580261;141;success
1;1;5;2;1;109.29447913169861;156;success
2;1;6;2;1;109.31570601463318;248;success
1;1;8;1;1;110.419105052948;123;success
2;1;6;1;1;110.61440300941467;297;success
1;1;6;2;1;111.6177990436554;197;success
2;1;a;2;1;111.89819002151489;282;success
1;1;7;2;1;112.80455708503723;185;success
2;1;7;1;1;113.05854606628418;158;success
1;1;9;2;1;113.98613095283508;180;success
2;1;6;2;1;114.28731107711792;227;success
1;1;7;2;1;115.17064595222473;183;success
2;1;8;1;1;115.46517896652222;176;success
1;1;8;1;1;116.4028480052948;231;success
2;1;3;2;1;116.67617511749268;209;success
1;1;a;1;1;117.55591106414795;152;success
2;1;3;1;1;117.79953694343567;121;success
1;1;4;1;1;118.7443470954895;187;success
2;1;a;2;1;119.0147910118103;214;success
1;1;6;2;1;120.01282000541687;267;success
2;1;7;1;1;120.42384910583496;407;success
